"id","title","author_full","publisher_name","publisher_code","isbn13","page_count","weight","size","publication_date","category_major","category_field","category_subfield","price_original","price_sale","currency","availability","item_condition","rating_value","rating_scale","rating_normalized","review_count"
"106225733","친환경 동반식물","농촌진흥청 국립원예특작과학원 저","휴먼컬처아리랑",NA,"9791165371722","184",NA,"150*210*20mm","2022년 01월 21일","농축산학계열","농림수산학","106225733.html",22000,22000,"KRW","OutOfStock","Used",0,10,0,NA
"106315","펄프,제지공학","조헌정 등저","선진문화사",NA,NA,"535",NA,NA,"1997년 03월 31일","농축산학계열","농림수산학","106315.html",28000,28000,"KRW","InStock","Used",0,10,0,NA
"106513544","딸기박사의 고슬이야기","농촌진흥청 국립식량과학원 저","진한엠앤비",NA,"9791129026057","118",NA,"188*257*20mm","2022년 01월 12일","농축산학계열","농림수산학","106513544.html",12000,11400,"KRW","OutOfStock","Used",0,10,0,NA
"106550257","꿀벌 지역적응시험 지침서","농촌진흥청 국립농업과학원 저","진한엠앤비",NA,"9791129026187","36",NA,"188*257*15mm","2022년 01월 28일","농축산학계열","농림수산학","106550257.html",9800,9310,"KRW","OutOfStock","Used",0,10,0,NA
"106550264","작물별 화분매개곤충 표준 사용 매뉴얼","농촌진흥청 국립농업과학원 저","진한엠앤비",NA,"9791129026200","192",NA,"188*257*20mm","2022년 01월 28일","농축산학계열","농림수산학","106550264.html",20000,19000,"KRW","OutOfStock","Used",0,10,0,NA
"107095074","수확 후 품질관리기술 매뉴얼","농촌진흥청 국립원예특작과학원 저","진한엠앤비",NA,"9791129026316","122",NA,"188*257*20mm","2022년 02월 14일","농축산학계열","농림수산학","107095074.html",12000,11400,"KRW","OutOfStock","Used",0,10,0,NA
"107146","마와 승마","이기만","897187063X",NA,NA,"283",NA,NA,"1996년 12월 31일","농축산학계열","농림수산학","107146.html",25000,25000,"KRW","InStock","Used",0,10,0,NA
"107669376","거베라","농촌진흥청 저","112902637X",NA,"9791129026378","124",NA,"188*257*20mm","2022년 02월 23일","농축산학계열","농림수산학","107669376.html",12000,11400,"KRW","OutOfStock","Used",0,10,0,NA
"107669441","농촌 치유관광","농촌진흥청 저","진한엠앤비",NA,"9791129026385","92",NA,"188*257*15mm","2022년 02월 23일","농축산학계열","농림수산학","107669441.html",12000,11400,"KRW","OutOfStock","Used",0,10,0,NA
"107669457","수경재배","농촌진흥청 저","진한엠앤비",NA,"9791129026392","202",NA,"188*257*20mm","2022년 02월 23일","농축산학계열","농림수산학","107669457.html",20000,19000,"KRW","OutOfStock","Used",0,10,0,NA
"107689423","우리가 알아야 할 농업유산","농촌진흥청 저","진한엠앤비",NA,"9791129026415","242",NA,"188*254mm","2022년 02월 28일","농축산학계열","농림수산학","107689423.html",25000,23750,"KRW","OutOfStock","Used",0,10,0,NA
"107689500","주민이 함께 가꾸는 농촌마을","농촌진흥청 저","진한엠앤비",NA,"9791129026422","188",NA,"188*254mm","2022년 02월 28일","농축산학계열","농림수산학","107689500.html",20000,19000,"KRW","OutOfStock","Used",0,10,0,NA
"107701068","잇꽃(홍화)","농촌진흥청 저","진한엠앤비",NA,"9791129026439","128",NA,"188*257*20mm","2022년 02월 28일","농축산학계열","농림수산학","107701068.html",14000,13300,"KRW","OutOfStock","Used",0,10,0,NA
"107701080","장미","농촌진흥청 저","진한엠앤비",NA,"9791129026446","304",NA,"188*257*30mm","2022년 02월 28일","농축산학계열","농림수산학","107701080.html",30000,28500,"KRW","OutOfStock","Used",0,10,0,NA
"107701088","친환경 동반식물","농촌진흥청,국립원예특작과학원 저","진한엠앤비",NA,"9791129026453","180",NA,"188*257*20mm","2022년 02월 28일","농축산학계열","농림수산학","107701088.html",18000,17100,"KRW","OutOfStock","Used",0,10,0,NA
"107847623","웰빙 귀농학","박동진 저","에듀컨텐츠휴피아",NA,NA,"165",NA,"188*257*20mm","2022년 02월 28일","농축산학계열","농림수산학","107847623.html",12000,12000,"KRW","OutOfStock","Used",0,10,0,NA
"107910091","옥수수","농촌진흥청 저","진한엠앤비",NA,"9791129026460","170",NA,"188*257*20mm","2022년 03월 04일","농축산학계열","농림수산학","107910091.html",17000,16150,"KRW","OutOfStock","Used",0,10,0,NA
"107910361","농업분야 활용을 위한 SSP 기후변화 시나리오 상세화 자료생산 기술가이드","농촌진흥청 국립농업과학원 저","진한엠앤비",NA,"9791129026477","56",NA,"188*257*15mm","2022년 03월 04일","농축산학계열","농림수산학","107910361.html",10000,9500,"KRW","OutOfStock","Used",0,10,0,NA
"107910396","화분매개곤충 이용현황 및 전망","농촌진흥청 국립농업과학원 저","진한엠앤비",NA,"9791129026484","184",NA,"188*257*20mm","2022년 03월 04일","농축산학계열","농림수산학","107910396.html",18000,17100,"KRW","OutOfStock","Used",0,10,0,NA
"107983182","수직농장학","손정익 저","향문사",NA,NA,"277",NA,NA,"2022년 03월 02일","농축산학계열","농림수산학","107983182.html",35000,35000,"KRW","OutOfStock","Used",0,10,0,NA
"108045233","알기쉬운 곤충사육 지침서","농촌진흥청 국립농업과학원 저","112902704X",NA,"9791129027047","644",NA,"188*257*35mm","2022년 03월 14일","농축산학계열","농림수산학","108045233.html",58000,55100,"KRW","OutOfStock","Used",0,10,0,NA
"108205576","중국 농업경영제도","루어삐량 저/왕보하 역","동국대학교출판부",NA,NA,"400",NA,"153*225*30mm","2021년 12월 10일","농축산학계열","농림수산학","108205576.html",25000,25000,"KRW","OutOfStock","Used",0,10,0,NA
"108206466","조경수 관리지식","이경준 저","향문사",NA,NA,"346",NA,NA,"2021년 12월 17일","농축산학계열","농림수산학","108206466.html",40000,40000,"KRW","OutOfStock","Used",0,10,0,NA
"108409583","농촌의 다원적 기능과 식량관광","농촌진흥청 국립식량과학원 저","진한엠앤비",NA,"9791129027870","100",NA,"188*257*15mm","2022년 03월 23일","농축산학계열","농림수산학","108409583.html",10000,9500,"KRW","OutOfStock","Used",0,10,0,NA
"108412212","조경수 식재관리기술","이경준,이승제 공저","서울대학교출판문화원",NA,NA,"488",NA,"188*257mm","2022년 03월 20일","농축산학계열","농림수산학","108412212.html",40000,40000,"KRW","OutOfStock","Used",10,10,0,NA
"108446144","원예학","남상용,박석근 공저","RGB",NA,NA,"307",NA,NA,"2022년 03월 05일","농축산학계열","농림수산학","108446144.html",30000,27000,"KRW","InStock","Used",0,10,0,NA
"10850087","친환경 유기약초재배","김만배 저","8957023720",NA,NA,"512",NA,"188*254*35mm","2013년 08월 31일","농축산학계열","농림수산학","10850087.html",25000,25000,"KRW","OutOfStock","Used",0,10,0,NA
"108591970","약용식물생산학 개론","김관수,안영섭 공저","신일서적",NA,"9791191489316","350",NA,"188*257*20mm","2022년 03월 30일","농축산학계열","농림수산학","108591970.html",35000,35000,"KRW","OutOfStock","Used",0,10,0,NA
"108592745","원예특용작물 신품종 산지육성전략 보고서","농촌진흥청 국립원예특작과학원 저","진한엠앤비",NA,"9791129028396","36",NA,"188*257*15mm","2022년 03월 30일","농축산학계열","농림수산학","108592745.html",10000,9500,"KRW","OutOfStock","Used",0,10,0,NA
"108627396","스마트팜피디아","농림축산식품부,농림수산식품교육문화정보원 공저","진한엠앤비",NA,"9791129028457","200",NA,"188*257*20mm","2022년 03월 31일","농축산학계열","농림수산학","108627396.html",16000,15200,"KRW","OutOfStock","Used",0,10,0,NA
"108708755","대전환 시대 농정혁신의 길","김동환,정윤용,남재작 등저","학현사",NA,NA,"381",NA,NA,"2022년 03월 05일","농축산학계열","농림수산학","108708755.html",17000,17000,"KRW","OutOfStock","Used",0,10,0,NA
"108748869","논농사기계","농촌진흥청 저","휴먼컬처아리랑",NA,"9791165371777","336",NA,"150*200*30mm","2022년 04월 08일","농축산학계열","농림수산학","108748869.html",30000,30000,"KRW","OutOfStock","Used",0,10,0,NA
"108748993","밭농사기계","농촌진흥청 저","휴먼컬처아리랑",NA,"9791165371890","288",NA,"150*200*20mm","2022년 04월 08일","농축산학계열","농림수산학","108748993.html",26000,26000,"KRW","OutOfStock","Used",0,10,0,NA
"108787689","고품질감귤생산지침","농촌진흥청 저","휴먼컬처아리랑",NA,"9791165371807","167",NA,"150*200*20mm","2022년 04월 08일","농축산학계열","농림수산학","108787689.html",20000,20000,"KRW","OutOfStock","Used",0,10,0,NA
"108787703","곤충산업","농촌진흥청 저","휴먼컬처아리랑",NA,"9791165371845","264",NA,"150*200*20mm","2022년 04월 08일","농축산학계열","농림수산학","108787703.html",24000,24000,"KRW","OutOfStock","Used",0,10,0,NA
"108787730","석류","농촌진흥청 저","휴먼컬처아리랑",NA,"9791165371760","204",NA,"150*200*20mm","2022년 04월 08일","농축산학계열","농림수산학","108787730.html",23000,23000,"KRW","OutOfStock","Used",0,10,0,NA
"108787739","시설원예 에너지 절감기술","농촌진흥청 저","휴먼컬처아리랑",NA,"9791165371821","294",NA,"150*200*20mm","2022년 04월 08일","농축산학계열","농림수산학","108787739.html",26000,26000,"KRW","OutOfStock","Used",0,10,0,NA
"108787770","양봉","농촌진흥청 저","휴먼컬처아리랑",NA,"9791165371869","258",NA,"150*200*20mm","2022년 04월 08일","농축산학계열","농림수산학","108787770.html",23000,23000,"KRW","OutOfStock","Used",0,10,0,NA
"108787815","알아두면 좋은 과수병해충","국립원예특작과학원 저","21세기사",NA,"9791168330238","424",NA,"160*235*30mm","2022년 04월 11일","농축산학계열","농림수산학","108787815.html",30000,30000,"KRW","OutOfStock","Used",0,10,0,NA
"108806748","산림병해충 방제규정","산림청 저","휴먼컬처아리랑",NA,"9791165371975","175",NA,"210*297*20mm","2022년 04월 10일","농축산학계열","농림수산학","108806748.html",18000,18000,"KRW","OutOfStock","Used",0,10,0,NA
"108806812","화분매개곤충 이용현황 및 전망","농촌진흥청 국립농업과학원 저","휴먼컬처아리랑",NA,"9791165371951","177",NA,"150*220*20mm","2022년 04월 10일","농축산학계열","농림수산학","108806812.html",15000,15000,"KRW","OutOfStock","Used",0,10,0,NA
"108826753","농업기상재해 조기경보서비스 기술가이드","농촌진흥청 국립농업과학원 저","진한엠앤비",NA,"9791129028877","96",NA,"188*257*15mm","2022년 04월 14일","농축산학계열","농림수산학","108826753.html",12000,11400,"KRW","OutOfStock","Used",0,10,0,NA
"109087575","논농사기계","농촌진흥청 저","진한엠앤비",NA,"9791129028990","330",NA,"188*257*30mm","2022년 05월 02일","농축산학계열","농림수산학","109087575.html",32000,30400,"KRW","OutOfStock","Used",0,10,0,NA
"109087590","밭농사기계","농촌진흥청 저","112902900X",NA,"9791129029003","282",NA,"188*257*20mm","2022년 05월 02일","농축산학계열","농림수산학","109087590.html",28000,26600,"KRW","OutOfStock","Used",0,10,0,NA
"109146394","원예학","(사)한국원예치료복지협회 저","부민문화사",NA,NA,"336",NA,"188*250*16mm","2022년 04월 11일","농축산학계열","농림수산학","109146394.html",26000,26000,"KRW","OutOfStock","Used",0,10,0,NA
"110045706","2020 전국 산림토양 산성화 현황","농촌진흥청 저","휴먼컬처아리랑",NA,"9791165371340","141",NA,"190*260*20mm","2022년 06월 10일","농축산학계열","농림수산학","110045706.html",18000,18000,"KRW","OutOfStock","Used",0,10,0,NA
"110046038","농약허용물질목록관리제도 도입이 단기소득임산물 시장에 미치는 영향 분석","국립산림과학원 저","휴먼컬처아리랑",NA,"9791165371203","384",NA,"190*260*30mm","2022년 06월 10일","농축산학계열","농림수산학","110046038.html",25000,25000,"KRW","OutOfStock","Used",0,10,0,NA
"110046204","농촌치유관광","농촌진흥청 저","휴먼컬처아리랑",NA,"9791165371197","98",NA,"150*220*15mm","2022년 06월 10일","농축산학계열","농림수산학","110046204.html",16000,16000,"KRW","OutOfStock","Used",0,10,0,NA
"110046227","대나무 자원의 인벤토리 구축 및 임분관리기술 개발","국립산림과학원 저","휴먼컬처아리랑",NA,"9791165371357","103",NA,"190*260*20mm","2022년 06월 10일","농축산학계열","농림수산학","110046227.html",16000,16000,"KRW","OutOfStock","Used",0,10,0,NA
"110046280","도시농업","농촌진흥청 저","휴먼컬처아리랑",NA,"9791165371012","273",NA,"150*220*20mm","2022년 06월 10일","농축산학계열","농림수산학","110046280.html",25000,25000,"KRW","OutOfStock","Used",0,10,0,NA
"110046317","산양삼 재배환경과 생육특성","국립산림과학원 저","휴먼컬처아리랑",NA,"9791165371333","98",NA,"190*260*15mm","2022년 06월 10일","농축산학계열","농림수산학","110046317.html",15000,15000,"KRW","OutOfStock","Used",0,10,0,NA
"110115127","국가 생물종 목록집 북한지역 균류","환경부 국립생물자원관 저","휴먼컬처아리랑",NA,"9791165372088","246",NA,"190*260*20mm","2022년 06월 14일","농축산학계열","농림수산학","110115127.html",20000,20000,"KRW","OutOfStock","Used",0,10,0,NA
"110115147","국가 생물종 목록집 북한지역 무척추동물(곤충제외)","환경부 국립생물자원관 저","휴먼컬처아리랑",NA,"9791165372095","318",NA,"190*260*30mm","2022년 06월 14일","농축산학계열","농림수산학","110115147.html",25000,25000,"KRW","OutOfStock","Used",0,10,0,NA
"110144515","농업(작물생산업·농업서비스업)","고용노동부,산업재해예방안전보건공단 공저","진한엠앤비",NA,"9791129029416","210",NA,"188*257*20mm","2022년 06월 10일","농축산학계열","농림수산학","110144515.html",20000,19000,"KRW","OutOfStock","Used",0,10,0,NA
"110144540","도정 및 제분업","고용노동부,산업재해예방안전보건공단 공저","진한엠앤비",NA,"9791129029515","240",NA,"188*257*20mm","2022년 06월 10일","농축산학계열","농림수산학","110144540.html",23000,21850,"KRW","OutOfStock","Used",0,10,0,NA
"110145489","수산식료품 제조업","고용노동부,산업재해예방안전보건공단 공저","진한엠앤비",NA,"9791129029331","242",NA,"188*257*20mm","2022년 06월 10일","농축산학계열","농림수산학","110145489.html",24000,22800,"KRW","OutOfStock","Used",0,10,0,NA
"110145600","임업","고용노동부,산업재해예방안전보건공단 공저","112902928X",NA,"9791129029287","208",NA,"188*257*20mm","2022년 06월 10일","농축산학계열","농림수산학","110145600.html",20000,19000,"KRW","OutOfStock","Used",0,10,0,NA
"110217717","농림수산업의 회계와 세무","김근수 저","두남",NA,NA,"236",NA,"176*248*20mm","2022년 06월 15일","농축산학계열","농림수산학","110217717.html",18000,18000,"KRW","OutOfStock","Used",10,10,0,NA
