"id","title","author_full","publisher_name","publisher_code","isbn13","page_count","weight","size","publication_date","category_major","category_field","category_subfield","price_original","price_sale","currency","availability","item_condition","rating_value","rating_scale","rating_normalized","review_count"
"123035889","꼭 봐야 할 신규 체육 교사 백서","윤정기 저","1139213717",NA,"9791139213713","226",NA,"188*257*20mm","2023년 10월 20일","사범대계열","기타","123035889.html",15000,13500,"KRW","OutOfStock","Used",0,10,0,NA
"123054154","디지털 시대의 메타버스와 교육","김민정,이은철,임태형,차성현,이지혜,오종현,김수연,류지헌 공저","박영스토리",NA,"9791165194093","548",NA,"176*248*3mm","2023년 08월 20일","사범대계열","기타","123054154.html",12000,12000,"KRW","OutOfStock","Used",0,10,0,NA
"123181560","대한민국 미래 교육 트렌드","미래 교육 집필팀 저","뜨인돌",NA,NA,"392",NA,"152*225*20mm","2023년 11월 06일","사범대계열","기타","123181560.html",22000,19800,"KRW","OutOfStock","Used",9.9,10,0,NA
"123184918","마스터리티","장원섭,이호진,구유정 공편저","학지사",NA,NA,"256",NA,"152*225*20mm","2023년 10월 25일","사범대계열","기타","123184918.html",16000,16000,"KRW","OutOfStock","Used",0,10,0,NA
"123237","(청삼아동연구시리즈 14) 3,4,5세 유아를 위한 유아수학교육과정 모델개발의 준거","권영례 등저",NA,NA,NA,"162",NA,NA,"1998년 09월 30일","사범대계열","기타","123237.html",7000,7000,"KRW","OutOfStock","Used",0,10,0,NA
"123253524","전문적 학습네트워크","크리스 브라운,신디 푸트먼 공편/성기선,문은영 공역","살림터",NA,"9791159302640","428",NA,"153*224*30mm","2023년 11월 11일","사범대계열","기타","123253524.html",24000,21600,"KRW","OutOfStock","Used",0,10,0,NA
"123372299","산마을 너머 지금 뭐해?","최보길 외 17인 저","살림터",NA,"9791159302664","260",NA,"140*210*20mm","2023년 11월 17일","사범대계열","기타","123372299.html",17000,15300,"KRW","OutOfStock","Used",10,10,0,NA
"123430108","시여, 내 손을 잡아줘","김현자 저","이화여자대학교출판문화원",NA,"9791158905026","352",NA,"152*210*22mm","2023년 11월 10일","사범대계열","기타","123430108.html",24000,24000,"KRW","OutOfStock","Used",0,10,0,NA
"123709587","북유럽 교사와 교직","예스퍼 에크하트 라르센,바바라 슐테,프레드릭 튜 편/유성상,김민조 역","살림터",NA,"9791159302657","440",NA,"153*224*30mm","2023년 11월 27일","사범대계열","기타","123709587.html",25000,22500,"KRW","OutOfStock","Used",0,10,0,NA
"123908275","메타버스에서 이루어지는 우리 학교 수학 이야기","이지수 등저","지오북스",NA,"9791191346770","120",NA,"152*225*20mm","2024년 01월 01일","사범대계열","기타","123908275.html",15000,15000,"KRW","OutOfStock","Used",0,10,0,NA
"123947905","발달장애 나에겐 불안 초조한 이유가  있어!","가나시로 냥코 저/마에카와 아사미 감수/이윤정 역","마고북스",NA,"9791187282075","184",NA,"150*210*20mm","2023년 12월 01일","사범대계열","기타","123947905.html",15000,13500,"KRW","OutOfStock","Used",0,10,0,NA
"124044744","교육사상가의 삶과 사상 서양 편 2","김누리,박홍규,신병현 등저 ","살림터",NA,"9791159302688","432",NA,"153*224*30mm","2023년 11월 30일","사범대계열","기타","124044744.html",25000,22500,"KRW","OutOfStock","Used",8,10,0,NA
"124110799","데스모스로 수학 수업 만들기","이상민,장윤영,임종석,정다혜 공저","지오북스",NA,"9791191346787","200",NA,"188*257*20mm","2024년 01월 01일","사범대계열","기타","124110799.html",22000,22000,"KRW","OutOfStock","Used",10,10,0,NA
"124151996","선생님이 왜 노조 해요?","윤미숙 등저","살림터",NA,"9791159302671","324",NA,"153*224*30mm","2023년 12월 16일","사범대계열","기타","124151996.html",18000,16200,"KRW","OutOfStock","Used",10,10,0,NA
"12418130","스크래치와 함께하는 창의 놀이터 Level 3","경인교육대학교 IE-LAB 스크래치 팀 저","책과나무",NA,"9791185609171","170",NA,"210*287*20mm","2014년 03월 03일","사범대계열","기타","12418130.html",12000,10800,"KRW","OutOfStock","Used",0,10,0,NA
"12455644","보이스 오브 마인드","제임스 V. 워치 저/박동섭 역","학이시습",NA,"9791130421124","300",NA,"153*224*20mm","2014년 03월 25일","사범대계열","기타","12455644.html",19500,19500,"KRW","OutOfStock","Used",0,10,0,NA
"124903389","선생님, 완벽하지 않아도 괜찮아요","유승재 저","살림터",NA,"9791159302763","264",NA,"153*224*20mm","2024년 02월 12일","사범대계열","기타","124903389.html",17000,15300,"KRW","OutOfStock","Used",10,10,0,NA
"125135889","키워드 수학교육학","전영주, 이지현 저","경문사",NA,"9791160736687","368",NA,"188*257*20mm","2024년 03월 04일","사범대계열","기타","125135889.html",26000,26000,"KRW","OutOfStock","Used",0,10,0,1
"125317922","지속가능한 리더십","앤디 하그리브스,딘 핑크 저/정바울,양성관,이경호,김재희 역","살림터",NA,"9791159302701","360",NA,"153*224*30mm","2024년 02월 29일","사범대계열","기타","125317922.html",21000,18900,"KRW","OutOfStock","Used",0,10,0,NA
"12562926","2015 수화통역사 1,000문제로 끝내기","문혁,김진숙,이영선 공저","112540387X",NA,"9791125403876","452",NA,"188*254*30mm","2014년 07월 10일","사범대계열","기타","12562926.html",22000,19800,"KRW","InStock","Used",0,10,0,NA
"125769914","교사가 아프다","송원재 저","살림터",NA,"9791159302817","296",NA,"153*224*20mm","2024년 04월 16일","사범대계열","기타","125769914.html",18000,16200,"KRW","OutOfStock","Used",10,10,0,NA
"125831083","존 듀이의 생명과 경험의 문화적 전환","현광일 저","살림터",NA,"9791159302794","268",NA,"153*224*20mm","2024년 04월 09일","사범대계열","기타","125831083.html",17000,15300,"KRW","OutOfStock","Used",0,10,0,NA
"126032150","AI시대 대학교육의 미래","염재호,이광형,박명규,장병탁,박섭형,조영헌 저","나남출판사",NA,"9791192275185","244",NA,"150*210*20mm","2024년 04월 19일","사범대계열","기타","126032150.html",18000,18000,"KRW","OutOfStock","Used",0,10,0,NA
"126296328","타일러 교육과정과 수업 설계의 기본 원리","랄프 타일러 저/이형빈 역","살림터",NA,"9791159302831","176",NA,"153*224*20mm","2024년 05월 11일","사범대계열","기타","126296328.html",15000,13500,"KRW","OutOfStock","Used",10,10,0,NA
"126518928","미래 교직 디자인","캐럴 G. 베이즐,브렌트 W. 메딘,리처드 L. 오드레인 공저/정바울,김지연,신승기 공역","살림터",NA,"9791159302770","192",NA,"153*224*20mm","2024년 02월 29일","사범대계열","기타","126518928.html",17000,15300,"KRW","OutOfStock","Used",0,10,0,NA
"126572550","시로 읽는 교육의 풍경","강영택 저","살림터",NA,"9791159302848","212",NA,"153*224*20mm","2024년 05월 18일","사범대계열","기타","126572550.html",17000,15300,"KRW","OutOfStock","Used",10,10,0,NA
"127158208","부산 교육의 미래 2026","이상철,조향미,정미화,박철호,류영규,김형성,강석봉,윤형식,홍동희,이일권 저","살림터",NA,"9791159302855","384",NA,"153*224*30mm","2024년 06월 20일","사범대계열","기타","127158208.html",22000,19800,"KRW","OutOfStock","Used",0,10,0,NA
"12766972","아이미소 유아교육과정 3","임미선 등저","공동체",NA,NA,"363",NA,"188*254*30mm","2014년 03월 25일","사범대계열","기타","12766972.html",33000,33000,"KRW","InStock","Used",0,10,0,NA
"12900869","세종은 교육이다","임청산 저","만남",NA,NA,"255",NA,"153*224*20mm","2014년 01월 25일","사범대계열","기타","12900869.html",14000,14000,"KRW","OutOfStock","Used",0,10,0,NA
"129590437","11권의 그림책으로 만나는 평화통일 수업","곽인숙,김민희,김선아,이정원,이효정 저","살림터",NA,"9791159302862","304",NA,"153*224*30mm","2024년 08월 08일","사범대계열","기타","129590437.html",19000,17100,"KRW","OutOfStock","Used",0,10,0,NA
"130710461","아이들과 철학하는 삶","매튜  립맨 저/김회용,박상욱 역","살림터",NA,"9791159302879","304",NA,"153*224*30mm","2024년 08월 23일","사범대계열","기타","130710461.html",19000,17100,"KRW","OutOfStock","Used",0,10,0,NA
"13115722","발도르프 음악교육과 놀이","김현경 저/김정은 그림","물병자리",NA,NA,"172",NA,"152*203*20mm","2014년 05월 12일","사범대계열","기타","13115722.html",10000,9000,"KRW","OutOfStock","Used",9.7,10,0,NA
"131991389","기업교육 프로그램 개발과 교수체제설계","임철일,연은경 공저","교육과학사",NA,NA,"424",NA,"176*248*30mm","2024년 08월 25일","사범대계열","기타","131991389.html",26000,26000,"KRW","OutOfStock","Used",10,10,0,NA
"132950770","초등학생을 위한 기적의 신체놀이 1학년 2학기","서은철 저/김재희 그림","지노",NA,"9791193878095","248",NA,"188*257*20mm","2024년 08월 31일","사범대계열","기타","132950770.html",24000,21600,"KRW","OutOfStock","Used",10,10,0,NA
"132950855","초등학생을 위한 기적의 신체놀이 2학년 2학기","서은철 저/김재희 그림","지노",NA,"9791193878101","224",NA,"188*257*20mm","2024년 08월 31일","사범대계열","기타","132950855.html",22000,19800,"KRW","OutOfStock","Used",10,10,0,NA
"133175074","초등학생 학교생활 가이드북","청주교육대학교 초등상담연구회 등저","학지사",NA,NA,"416",NA,"188*255*18mm","2024년 08월 30일","사범대계열","기타","133175074.html",20000,19000,"KRW","OutOfStock","Used",10,10,0,NA
"133193213","인공지능 윤리","김홍래,신수범,윤미선 저","홍릉",NA,"9791156000891","308",NA,"152*225*30mm","2024년 09월 03일","사범대계열","기타","133193213.html",25000,25000,"KRW","OutOfStock","Used",0,10,0,NA
"133289684","깊이 있는 질문 수업","한국큐앤알학습연구회,박순덕,김영주 등저","교육과학사",NA,NA,"276",NA,"153*224*20mm","2024년 09월 10일","사범대계열","기타","133289684.html",17000,17000,"KRW","OutOfStock","Used",10,10,0,NA
"133744665","알짜배기 교직 실무의 모든 것!","송성근,이강길,홍종기,천경호,박상준,조현빈,하우영 저","소금나무",NA,"9791198909008","416",NA,"152*225*24mm","2024년 10월 17일","사범대계열","기타","133744665.html",25000,22500,"KRW","OutOfStock","Used",10,10,0,NA
"134608264","교육정치학의 이론과 실천","김용일 저","살림터",NA,"9791159302909","308",NA,"153*224*30mm","2024년 10월 10일","사범대계열","기타","134608264.html",18000,16200,"KRW","OutOfStock","Used",10,10,0,NA
"135208033","모두 아픈 학교, 공동체로 회복하기","김성천,공후재,서용선,이슬아,이윤경,정유숙,한수현 저","115930291X",NA,"9791159302916","276",NA,"153*224*20mm","2024년 10월 26일","사범대계열","기타","135208033.html",17000,15300,"KRW","OutOfStock","Used",10,10,0,NA
"135536","교육조직 행위론","남정걸 저",NA,NA,NA,"372",NA,NA,"1993년 11월 30일","사범대계열","기타","135536.html",12000,12000,"KRW","OutOfStock","Used",0,10,0,NA
"138282955","교실 속으로 간 이해중심 교육과정","온정덕,변영임,안나,유수정 공저","살림터",NA,"9791159302930","216",NA,"153*224*20mm","2024년 11월 16일","사범대계열","기타","138282955.html",15000,13500,"KRW","OutOfStock","Used",0,10,0,NA
